order_id, customer_id, order_status, order_date, required_date, shipped_date, store_id,staff_id
1189,1090,4,'20171015','20171017','20171018',2,6
1190,34,4,'20171016','20171019','20171017',2,6
1191,186,4,'20171017','20171018','20171018',2,6
1192,1114,4,'20171017','20171019','20171018',2,6
1193,1412,4,'20171017','20171019','20171019',2,7
1194,192,4,'20171019','20171022','20171022',1,2
1195,229,4,'20171019','20171021','20171021',2,7
1196,508,4,'20171019','20171021','20171020',2,6
1197,269,4,'20171021','20171023','20171023',2,6
1198,1289,4,'20171022','20171024','20171024',2,7
1199,318,4,'20171023','20171024','20171026',1,2
1200,48,4,'20171023','20171025','20171026',2,6
1201,201,4,'20171023','20171024','20171024',2,6
1202,593,4,'20171024','20171025','20171025',2,6
1203,1191,4,'20171025','20171027','20171026',2,7
1204,1277,4,'20171025','20171028','20171028',2,6
1205,1091,4,'20171026','20171028','20171028',1,2
1206,222,4,'20171026','20171029','20171029',2,6
1207,1002,4,'20171026','20171028','20171027',2,6
1208,1226,4,'20171026','20171028','20171027',2,7
1209,1342,4,'20171026','20171027','20171029',2,7
1210,730,4,'20171026','20171027','20171029',3,8
1211,19,4,'20171027','20171028','20171029',2,7
1212,213,4,'20171027','20171030','20171029',2,6
1213,669,4,'20171027','20171029','20171029',3,9
1214,783,4,'20171028','20171029','20171029',2,6
1215,807,4,'20171028','20171031','20171030',2,7
1216,886,4,'20171028','20171030','20171029',2,7
1217,1155,4,'20171028','20171031','20171030',2,7
1218,1017,4,'20171030','20171101','20171031',1,2
1219,840,4,'20171030','20171102','20171102',2,7
1220,803,4,'20171031','20171103','20171103',2,6
1221,1290,4,'20171031','20171102','20171101',2,7
1222,482,4,'20171101','20171104','20171103',3,9
1223,1207,4,'20171102','20171103','20171103',2,6
1224,544,4,'20171103','20171104','20171104',2,6
1225,768,4,'20171104','20171105','20171107',1,2
1226,226,4,'20171104','20171107','20171106',2,7
1227,702,4,'20171104','20171107','20171106',2,6
1228,1041,4,'20171104','20171106','20171106',2,6
1229,89,4,'20171105','20171108','20171106',1,3
1230,1107,4,'20171105','20171106','20171107',2,6
1231,1180,4,'20171105','20171107','20171106',2,6
1232,665,4,'20171106','20171107','20171109',1,3
1233,462,4,'20171106','20171107','20171108',2,6
1234,19,3,'20171107','20171107',NULL,2,6
1235,210,4,'20171107','20171108','20171109',2,6
1236,243,4,'20171108','20171111','20171109',2,7
1237,571,4,'20171109','20171112','20171111',1,2
1238,998,4,'20171109','20171110','20171111',2,6
1239,1197,4,'20171109','20171110','20171111',2,7
1240,903,4,'20171110','20171111','20171111',2,7
1241,1170,4,'20171110','20171112','20171111',2,7
1242,303,4,'20171111','20171112','20171112',2,6
1243,346,4,'20171111','20171113','20171114',2,6
1244,333,4,'20171112','20171114','20171113',2,6
1245,1166,4,'20171113','20171116','20171114',2,7
1246,1329,4,'20171113','20171116','20171116',2,7
1247,426,4,'20171116','20171118','20171117',1,2
1248,1367,4,'20171116','20171117','20171118',1,3
1249,545,4,'20171117','20171118','20171120',2,6
1250,1188,4,'20171117','20171119','20171118',2,6
1251,289,4,'20171117','20171119','20171119',3,9
1252,110,4,'20171118','20171120','20171121',1,3
1253,44,4,'20171118','20171121','20171121',2,6
1254,1098,4,'20171118','20171119','20171119',2,7
1255,375,4,'20171119','20171120','20171121',2,6
1256,458,4,'20171119','20171120','20171122',2,6
1257,1136,4,'20171119','20171122','20171120',2,7
1258,1099,4,'20171120','20171121','20171122',2,7
1259,4,3,'20171121','20171121',NULL,2,7
1260,1117,4,'20171122','20171123','20171124',2,6
1261,435,4,'20171123','20171125','20171124',2,7
1262,509,4,'20171123','20171126','20171126',2,6
1263,1408,4,'20171123','20171126','20171126',2,6
1264,113,4,'20171124','20171127','20171125',2,6
1265,950,4,'20171124','20171127','20171127',2,7
1266,387,4,'20171125','20171128','20171127',2,6
1267,467,4,'20171125','20171126','20171126',2,6
1268,774,4,'20171126','20171128','20171129',1,3
1269,1236,4,'20171126','20171129','20171129',2,6
1270,1388,4,'20171126','20171129','20171129',2,6
1271,734,4,'20171127','20171130','20171130',2,6
1272,935,4,'20171127','20171129','20171130',2,6
1273,1268,4,'20171127','20171129','20171129',2,6
1274,1364,4,'20171128','20171129','20171201',2,7
1275,165,4,'20171129','20171201','20171130',1,2
1276,893,4,'20171130','20171203','20171202',2,6
1277,227,4,'20171201','20171204','20171202',2,6
1278,980,4,'20171201','20171202','20171204',2,7
1279,1014,4,'20171201','20171204','20171203',2,6
1280,123,4,'20171201','20171203','20171203',3,9
1281,1060,4,'20171202','20171205','20171205',2,6
1282,320,4,'20171203','20171205','20171205',2,6
1283,85,4,'20171204','20171207','20171207',2,7
1284,128,4,'20171204','20171206','20171207',2,7
1285,262,4,'20171204','20171207','20171207',2,7
1286,1033,4,'20171204','20171207','20171206',2,7
1287,279,4,'20171207','20171210','20171209',1,3
1288,778,4,'20171207','20171210','20171209',3,9
1289,1292,4,'20171208','20171211','20171210',1,3
1290,967,4,'20171208','20171210','20171210',2,6
1291,1284,4,'20171209','20171211','20171212',2,6
1292,285,4,'20171210','20171213','20171211',2,6
1293,1401,4,'20171210','20171212','20171211',2,7
1294,947,4,'20171211','20171213','20171214',1,2
1295,37,4,'20171211','20171212','20171214',2,7
1296,231,4,'20171214','20171217','20171215',1,3
1297,108,4,'20171214','20171217','20171216',2,6
1298,533,4,'20171214','20171217','20171216',3,9
1299,1216,4,'20171215','20171218','20171216',1,2
1300,824,4,'20171215','20171217','20171217',2,6
1301,1088,4,'20171216','20171219','20171219',1,3
1302,322,4,'20171216','20171218','20171219',2,7
1303,878,4,'20171216','20171219','20171218',2,7
1304,1409,4,'20171216','20171217','20171217',2,6
1305,257,4,'20171217','20171219','20171218',2,7
1306,28,4,'20171220','20171221','20171222',2,6
1307,1384,4,'20171222','20171223','20171225',1,2
1308,713,4,'20171222','20171224','20171224',2,7
1309,821,4,'20171222','20171225','20171224',2,6
1310,444,4,'20171224','20171225','20171226',1,3
1311,1021,4,'20171224','20171226','20171227',2,6
1312,311,4,'20171225','20171228','20171226',1,3
1313,1294,4,'20171225','20171227','20171227',1,3
1314,1027,4,'20171225','20171226','20171228',2,7
1315,931,4,'20171225','20171227','20171228',3,9
1316,846,4,'20171226','20171229','20171227',1,3
1317,418,4,'20171227','20171228','20171229',1,3
1318,75,4,'20171227','20171230','20171229',2,6
1319,604,4,'20171227','20171230','20171230',2,6
1320,244,4,'20171228','20171230','20171229',1,3
1321,217,4,'20171230','20171231','20171231',1,3
1322,39,4,'20171231','20180103','20180102',2,7
1323,273,4,'20171231','20180101','20180101',2,6
1324,862,4,'20180101','20180104','20180103',2,6
1325,68,4,'20180101','20180102','20180103',3,8
1326,567,4,'20180101','20180103','20180102',3,9
1327,1026,4,'20180102','20180103','20180105',2,6
1328,1083,4,'20180102','20180103','20180103',2,6
1329,443,4,'20180104','20180105','20180106',1,3
1330,761,4,'20180104','20180105','20180107',2,7
1331,1122,4,'20180105','20180106','20180108',2,6
1332,256,4,'20180106','20180107','20180109',2,7
1333,203,4,'20180106','20180107','20180107',3,8
1334,425,4,'20180107','20180109','20180110',2,6
1335,955,4,'20180107','20180108','20180108',2,7
1336,904,4,'20180109','20180110','20180112',1,2
1337,970,4,'20180109','20180112','20180112',2,7
1338,905,4,'20180110','20180111','20180113',2,6
1339,580,4,'20180111','20180114','20180113',1,3
1340,1066,4,'20180112','20180113','20180113',1,3
1341,1258,4,'20180112','20180113','20180114',2,7
1342,1393,4,'20180112','20180113','20180115',2,7
1343,594,4,'20180113','20180115','20180114',2,6
1344,916,4,'20180113','20180116','20180115',2,6
1345,1037,4,'20180114','20180115','20180115',2,6
1346,136,4,'20180114','20180115','20180115',3,8
1347,247,4,'20180115','20180118','20180118',1,2
1348,1214,4,'20180115','20180117','20180117',1,2
1349,464,4,'20180115','20180117','20180116',2,6
1350,637,4,'20180115','20180118','20180117',2,7
1351,1016,4,'20180116','20180119','20180119',2,7
1352,1433,4,'20180116','20180118','20180118',2,6
1353,502,4,'20180117','20180119','20180118',2,6
1354,476,4,'20180119','20180120','20180121',1,3
1355,1010,4,'20180119','20180121','20180120',2,7
1356,1161,4,'20180119','20180121','20180122',2,6
1357,440,4,'20180120','20180123','20180121',2,6
1358,253,4,'20180121','20180123','20180124',1,2
1359,1008,4,'20180121','20180122','20180122',3,9
1360,71,4,'20180122','20180125','20180124',2,6
1361,1084,4,'20180122','20180124','20180123',2,7
1362,310,4,'20180123','20180124','20180125',2,6
1363,860,4,'20180124','20180125','20180125',2,6
1364,122,4,'20180125','20180128','20180128',2,6
1365,689,4,'20180125','20180128','20180127',2,7
1366,1441,4,'20180126','20180127','20180128',2,6
1367,1118,4,'20180127','20180128','20180128',1,3
1368,765,4,'20180127','20180128','20180129',2,6
1369,92,4,'20180128','20180130','20180130',2,6
1370,115,4,'20180128','20180129','20180129',2,7
1371,937,4,'20180129','20180130','20180201',2,7
1372,1013,4,'20180129','20180201','20180130',2,6
1373,427,4,'20180129','20180131','20180131',3,9
1374,1330,4,'20180130','20180201','20180201',1,3
1375,312,4,'20180130','20180201','20180201',3,8
1376,1186,4,'20180201','20180202','20180203',1,2
1377,1007,4,'20180201','20180203','20180203',2,7
1378,983,4,'20180202','20180205','20180204',1,2
1379,1256,4,'20180202','20180205','20180205',2,6
1380,818,4,'20180205','20180208','20180208',1,3
1381,680,4,'20180205','20180206','20180208',2,7
1382,1303,4,'20180206','20180209','20180208',2,6
1383,488,4,'20180207','20180208','20180208',1,3
1384,1126,4,'20180208','20180210','20180209',2,7
1385,866,4,'20180208','20180211','20180209',3,9
1386,1254,4,'20180209','20180210','20180211',1,2
1387,11,4,'20180209','20180211','20180211',2,7
1388,323,4,'20180209','20180212','20180212',2,7
1389,491,4,'20180211','20180212','20180214',2,7
1390,63,4,'20180212','20180213','20180213',2,7
1391,914,4,'20180213','20180214','20180214',2,7
1392,1187,4,'20180213','20180214','20180214',2,6
1393,547,4,'20180214','20180215','20180215',2,7
1394,906,4,'20180214','20180216','20180216',3,8
1395,1052,4,'20180215','20180218','20180216',1,3
1396,856,4,'20180215','20180218','20180216',2,7
1397,920,4,'20180215','20180217','20180216',2,6
1398,1383,4,'20180216','20180219','20180219',1,3
1399,146,4,'20180216','20180218','20180218',2,6
1400,987,4,'20180217','20180218','20180218',2,6
1401,15,4,'20180218','20180219','20180220',2,7
1402,1171,4,'20180219','20180221','20180221',2,6
1403,452,4,'20180221','20180222','20180222',2,7
1404,1240,4,'20180223','20180226','20180224',1,3
1405,100,4,'20180225','20180228','20180227',2,6
1406,1053,4,'20180225','20180227','20180227',2,7
1407,18,3,'20180226','20180226',NULL,2,6
1408,1172,4,'20180226','20180227','20180301',2,6
1409,21,4,'20180226','20180228','20180228',3,8
1410,1005,4,'20180227','20180228','20180228',2,7
1411,109,4,'20180301','20180302','20180302',1,2
1412,1043,4,'20180301','20180302','20180304',2,7
1413,56,4,'20180301','20180303','20180304',3,8
1414,293,4,'20180303','20180305','20180306',2,7
1415,839,4,'20180303','20180304','20180305',2,7
1416,566,4,'20180303','20180304','20180306',3,8
1417,300,4,'20180304','20180306','20180307',1,2
1418,364,4,'20180304','20180305','20180307',2,6
1419,474,4,'20180304','20180307','20180307',2,6
1420,838,4,'20180304','20180305','20180307',2,7
1421,1176,4,'20180305','20180307','20180307',2,7
1422,599,4,'20180305','20180306','20180308',3,8
1423,1231,4,'20180306','20180307','20180307',1,2
1424,1445,4,'20180307','20180310','20180310',1,2
1425,126,4,'20180307','20180309','20180309',2,6
1426,938,4,'20180307','20180308','20180310',2,6
1427,999,4,'20180307','20180308','20180308',2,6
1428,195,4,'20180308','20180310','20180311',2,7
1429,1116,4,'20180308','20180309','20180309',2,6
1430,1239,4,'20180310','20180313','20180311',2,7
1431,308,4,'20180311','20180312','20180314',2,6
1432,483,4,'20180311','20180312','20180314',2,6
1433,1142,4,'20180311','20180313','20180312',2,7
1434,595,4,'20180314','20180316','20180316',2,6
1435,744,4,'20180314','20180315','20180316',2,6
1436,1044,4,'20180314','20180317','20180316',2,6
1437,518,4,'20180315','20180316','20180316',1,2
1438,263,4,'20180315','20180317','20180316',2,6
1439,463,4,'20180315','20180316','20180317',2,7
1440,859,4,'20180315','20180318','20180316',3,8
1441,982,4,'20180315','20180316','20180318',3,8
1442,478,4,'20180316','20180317','20180317',2,7
1443,972,4,'20180316','20180317','20180317',2,7
1444,1154,4,'20180316','20180317','20180319',2,6
1445,515,4,'20180317','20180318','20180320',2,7
1446,820,4,'20180317','20180318','20180318',2,6
1447,1419,4,'20180318','20180320','20180320',1,3
1448,228,4,'20180318','20180319','20180321',2,6
1449,330,4,'20180318','20180319','20180320',2,7
1450,296,4,'20180319','20180320','20180322',2,7
1451,822,4,'20180319','20180322','20180320',2,6
1452,287,4,'20180320','20180323','20180323',1,3
1453,601,4,'20180320','20180323','20180322',1,3
1454,395,4,'20180320','20180321','20180322',2,6
1455,405,4,'20180320','20180322','20180321',2,6
1456,754,4,'20180320','20180321','20180323',2,7
1457,1411,4,'20180320','20180323','20180323',2,6
1458,1029,4,'20180320','20180322','20180321',3,8
1459,9,4,'20180321','20180322','20180322',2,7
1460,1131,4,'20180321','20180323','20180323',2,7
1461,139,4,'20180322','20180325','20180323',2,6
1462,1101,4,'20180322','20180324','20180324',2,6
1463,692,4,'20180323','20180324','20180324',2,7
1464,1279,4,'20180324','20180325','20180325',2,7
1465,623,4,'20180325','20180328','20180328',2,7
1466,738,4,'20180326','20180329','20180328',1,3
1467,152,4,'20180326','20180327','20180329',2,7
1468,3,4,'20180327','20180330','20180329',1,2
1469,1135,4,'20180327','20180328','20180330',3,8
1470,505,4,'20180328','20180331','20180331',2,7
1471,1310,4,'20180328','20180330','20180329',2,7
1472,114,4,'20180329','20180330','20180331',2,6
1473,302,4,'20180330','20180401','20180402',1,2
1474,816,4,'20180330','20180401','20180402',1,3
1475,112,4,'20180330','20180401','20180331',2,6
1476,35,4,'20180331','20180401','20180401',2,7
1477,180,4,'20180331','20180403','20180401',2,6
1478,392,4,'20180331','20180402','20180402',2,6
1479,23,2,'20180401','20180401',NULL,2,7
1480,27,2,'20180401','20180401',NULL,2,7
1481,62,1,'20180401','20180401',NULL,2,6
1482,94,1,'20180401','20180401',NULL,2,7
1483,15,1,'20180402','20180402',NULL,2,7
1484,35,2,'20180402','20180402',NULL,2,6
1485,51,2,'20180402','20180402',NULL,2,7
1486,84,2,'20180402','20180402',NULL,2,7
1487,33,1,'20180403','20180403',NULL,1,3
1488,181,2,'20180403','20180403',NULL,1,3
1489,194,1,'20180403','20180403',NULL,1,3
1490,217,2,'20180403','20180403',NULL,1,3
1491,82,1,'20180404','20180404',NULL,1,3
1492,41,1,'20180404','20180404',NULL,2,7
1493,64,2,'20180404','20180404',NULL,3,8
1494,69,2,'20180405','20180405',NULL,1,3
1495,86,2,'20180405','20180405',NULL,2,7
1496,3,1,'20180406','20180406',NULL,1,3
1497,31,2,'20180406','20180406',NULL,1,2
1498,81,1,'20180406','20180406',NULL,1,2
1499,120,2,'20180406','20180406',NULL,1,2
1500,151,2,'20180406','20180406',NULL,1,3
1501,52,1,'20180406','20180406',NULL,2,6
1502,83,2,'20180406','20180406',NULL,2,6
1503,208,2,'20180407','20180407',NULL,1,3
1504,237,2,'20180408','20180408',NULL,1,2
1505,22,1,'20180408','20180408',NULL,2,7
1506,75,1,'20180408','20180408',NULL,2,7
1507,85,2,'20180408','20180408',NULL,2,6
1508,92,2,'20180408','20180408',NULL,2,6
1509,2,1,'20180409','20180409',NULL,1,3
1510,16,2,'20180409','20180409',NULL,2,6
1511,25,1,'20180409','20180409',NULL,2,6
1512,68,1,'20180409','20180409',NULL,3,9
1513,32,2,'20180410','20180410',NULL,1,2
1514,87,2,'20180410','20180410',NULL,1,3
1515,61,1,'20180410','20180410',NULL,3,9
1516,47,2,'20180411','20180411',NULL,1,3
1517,97,1,'20180411','20180411',NULL,1,2
1518,175,1,'20180411','20180411',NULL,1,2
1519,26,2,'20180411','20180411',NULL,2,7
1520,66,2,'20180411','20180411',NULL,3,8
1521,53,1,'20180412','20180412',NULL,1,3
1522,78,1,'20180412','20180412',NULL,1,3
1523,8,1,'20180412','20180412',NULL,2,7
1524,37,1,'20180412','20180412',NULL,2,6
1525,38,2,'20180412','20180412',NULL,2,7
1526,59,2,'20180412','20180412',NULL,2,7
1527,13,2,'20180412','20180412',NULL,3,9
1528,20,1,'20180412','20180412',NULL,3,8
1529,50,1,'20180412','20180412',NULL,3,8
1530,110,1,'20180413','20180413',NULL,1,2
1531,233,1,'20180413','20180413',NULL,1,2
1532,7,2,'20180413','20180413',NULL,2,7
1533,28,2,'20180413','20180413',NULL,2,6
1534,18,2,'20180414','20180414',NULL,2,7
1535,19,2,'20180414','20180414',NULL,2,7
1536,34,2,'20180414','20180414',NULL,2,7
1537,36,1,'20180415','20180415',NULL,2,6
1538,79,2,'20180415','20180415',NULL,2,6
1539,116,1,'20180415','20180415',NULL,3,9
1540,187,1,'20180416','20180416',NULL,1,2
1541,10,2,'20180416','20180416',NULL,2,7
1542,58,2,'20180416','20180416',NULL,2,6
1543,76,1,'20180416','20180416',NULL,2,6
1544,5,1,'20180417','20180417',NULL,1,2
1545,67,1,'20180417','20180417',NULL,1,3
1546,91,2,'20180417','20180417',NULL,1,3
1547,169,1,'20180417','20180417',NULL,1,3
1548,170,1,'20180417','20180417',NULL,1,2
1549,17,1,'20180417','20180417',NULL,2,7
1550,39,1,'20180417','20180417',NULL,2,6
1551,70,1,'20180417','20180417',NULL,2,7
1552,73,1,'20180417','20180417',NULL,2,7
1553,30,2,'20180418','20180418',NULL,1,3
1554,172,1,'20180418','20180418',NULL,1,3
1555,1,1,'20180418','20180418',NULL,2,7
1556,4,2,'20180418','20180418',NULL,2,6
1557,121,2,'20180419','20180419',NULL,1,3
1558,63,1,'20180419','20180419',NULL,2,6
1559,42,2,'20180420','20180420',NULL,2,6
1560,57,1,'20180420','20180420',NULL,2,7
1561,65,2,'20180420','20180420',NULL,2,7
1562,88,1,'20180420','20180420',NULL,2,7
1563,77,2,'20180420','20180420',NULL,3,9
1564,46,1,'20180421','20180421',NULL,1,3
1565,60,2,'20180421','20180421',NULL,1,2
1566,72,1,'20180421','20180421',NULL,1,3
1567,89,2,'20180421','20180421',NULL,1,2
1568,192,2,'20180421','20180421',NULL,1,3
1569,29,2,'20180422','20180422',NULL,2,7
1570,54,2,'20180422','20180422',NULL,2,7
1571,80,1,'20180422','20180422',NULL,2,7
1572,14,1,'20180422','20180422',NULL,3,9
1573,24,2,'20180423','20180423',NULL,1,2
1574,124,1,'20180423','20180423',NULL,1,2
1575,224,2,'20180423','20180423',NULL,1,3
1576,12,2,'20180423','20180423',NULL,2,7
1577,48,1,'20180423','20180423',NULL,2,7
1578,93,2,'20180423','20180423',NULL,2,7
1579,104,2,'20180424','20180424',NULL,1,2
1580,191,2,'20180424','20180424',NULL,1,2
1581,188,2,'20180425','20180425',NULL,1,2
1582,240,1,'20180425','20180425',NULL,1,3
1583,44,1,'20180425','20180425',NULL,2,6
1584,109,2,'20180426','20180426',NULL,1,3
1585,157,1,'20180426','20180426',NULL,1,3
1586,176,1,'20180426','20180426',NULL,1,2
1587,231,2,'20180426','20180426',NULL,1,2
1588,11,1,'20180426','20180426',NULL,2,6
1589,40,2,'20180427','20180427',NULL,1,3
1590,138,1,'20180427','20180427',NULL,1,3
1591,165,2,'20180427','20180427',NULL,1,2
1592,6,2,'20180427','20180427',NULL,2,7
1593,9,1,'20180427','20180427',NULL,2,6
1594,45,1,'20180428','20180428',NULL,2,7
1595,71,2,'20180428','20180428',NULL,2,7
1596,21,2,'20180428','20180428',NULL,3,8
1597,56,1,'20180428','20180428',NULL,3,9
1598,239,2,'20180429','20180429',NULL,1,3
1599,49,1,'20180429','20180429',NULL,2,7
1600,90,1,'20180429','20180429',NULL,2,6
1601,43,1,'20180429','20180429',NULL,3,8
1602,55,1,'20180430','20180430',NULL,2,6
1603,74,2,'20180430','20180430',NULL,2,6
1604,7,3,'20180617','20180617',NULL,2,7
1605,123,3,'20180701','20180701',NULL,3,8
1606,119,3,'20180710','20180710',NULL,3,8
1607,33,3,'20180711','20180711',NULL,1,2
1608,53,3,'20180712','20180712',NULL,1,2
1609,10,3,'20180823','20180823',NULL,2,7
1610,15,3,'20180825','20180825',NULL,2,7
1611,6,3,'20180906','20180906',NULL,2,7
1612,3,3,'20181021','20181021',NULL,1,3
1613,1,3,'20181118','20181118',NULL,2,6
1614,135,3,'20181128','20181128',NULL,3,8
1615,136,3,'20181228','20181228',NULL,3,8
